1771893702,5760
1771893703,6676
1771893704,6676
1771893705,6984
1771893706,7236
1771893707,7396
1771893708,7548
1771893709,7688
1771893710,7820
1771893711,7956
1771893712,8092
1771893713,8216
1771893714,8364
1771893715,8488
1771893716,8616
1771893717,8740
1771893718,8864
1771893719,8992
1771893720,9116
1771893721,9244
1771893722,9376
1771893723,9516
1771893724,9644
1771893725,9772
1771893726,9896
1771893727,10024
1771893728,10152
1771893729,10276
1771893730,10404
1771893731,10540
1771893732,10664
1771893733,10788
1771893734,10912
1771893735,11040
1771893737,11168
1771893738,11296
1771893739,11416
1771893740,11544
1771893741,11664
1771893742,11788
1771893743,11912
1771893744,12040
1771893745,12164
1771893746,12288
1771893747,12412
1771893748,12536
1771893749,12668
1771893750,12792
1771893751,12916
1771893752,13044
1771893753,13172
1771893754,13296
1771893755,13420
1771893756,13548
1771893757,13672
1771893758,13792
1771893759,13920
1771893760,14048
1771893761,14176
1771893762,14304
1771893763,14424
1771893764,14552
1771893765,14716
1771893766,14824
1771893767,14948
1771893768,15072
1771893769,15196
1771893770,15328
1771893771,15456
1771893772,15588
1771893773,15720
1771893774,15852
1771893775,15980
1771893776,16100
1771893777,16224
1771893778,16328
1771893779,16456
1771893780,16584
1771893781,16720
1771893782,16860
1771893783,16984
1771893784,17112
1771893785,17236
1771893786,17360
1771893787,17484
1771893788,17608
1771893789,17732
1771893790,17840
1771893791,17960
1771893792,18112
1771893793,18236
1771893794,18360
1771893795,18488
1771893796,18612
1771893797,18740
1771893798,18868
1771893799,18992
1771893800,19112
1771893801,19236
1771893802,19364
1771893803,19496
1771893804,19620
1771893805,19748
1771893806,19872
1771893807,20000
1771893808,20124
1771893809,20248
1771893810,20372
1771893811,20496
1771893812,20620
1771893813,20740
1771893814,20868
1771893815,20996
1771893816,21120
1771893817,21248
1771893818,21376
1771893819,21504
1771893820,21632
1771893821,21756
1771893822,21916
1771893823,22040
1771893824,22168
1771893825,22300
1771893826,22416
1771893827,22536
1771893828,22660
1771893829,22792
1771893830,22928
1771893832,23052
1771893833,23180
1771893834,23316
1771893835,23440
1771893836,23564
1771893837,23692
1771893838,23816
1771893839,23940
1771893840,24048
1771893841,24196
1771893842,24324
1771893843,24448
1771893844,24580
1771893845,24704
1771893846,24832
1771893847,24960
1771893848,25084
1771893849,25212
1771893850,25336
1771893851,25464
1771893852,25592
1771893853,25712
1771893854,25836
1771893855,25964
1771893856,26088
1771893857,26216
1771893858,26340
1771893859,26464
1771893860,26588
1771893861,26716
1771893862,26844
1771893863,26968
1771893864,27092
1771893865,27236
1771893866,27368
1771893867,27504
1771893868,27632
1771893869,27752
1771893870,27884
1771893871,28016
1771893872,28136
1771893873,28264
1771893874,28388
1771893875,28508
1771893876,28612
1771893877,28736
1771893878,28864
1771893879,29004
1771893880,29124
1771893881,29248
1771893882,29376
1771893883,29512
1771893884,29640
1771893885,29764
1771893886,29888
1771893887,30016
1771893888,30132
1771893889,30252
1771893890,30376
1771893891,30528
1771893892,30656
1771893893,30780
1771893894,30904
1771893895,31028
1771893896,31152
1771893897,31280
1771893898,31408
1771893899,31528
1771893900,31656
1771893901,31780
1771893902,31908
1771893903,32036
1771893904,32164
1771893905,32288
1771893906,32412
1771893907,32540
1771893908,32668
1771893909,32796
1771893910,32920
1771893911,33048
1771893912,33172
1771893913,33300
1771893914,33424
1771893915,33572
1771893917,33676
1771893918,33808
1771893919,33920
1771893920,34048
1771893921,34216
1771893922,34316
1771893923,34420
1771893924,34552
1771893925,34704
1771893926,34800
1771893927,34940
1771893928,35064
1771893929,35208
1771893930,35332
1771893931,35460
1771893932,35584
1771893933,35724
1771893934,35844
1771893935,35968
1771893936,36092
1771893937,36212
1771893938,36328
1771893939,36444
1771893940,36572
1771893941,36704
1771893942,36840
1771893943,36972
1771893944,37100
1771893945,37228
1771893946,37356
1771893947,37484
1771893948,37612
1771893949,37740
1771893950,37868
1771893951,37996
1771893952,38116
1771893953,38240
1771893954,38368
1771893955,38492
1771893956,38612
1771893957,38736
1771893958,38864
1771893959,38992
1771893960,39116
1771893961,39244
1771893962,39372
1771893963,39492
1771893964,39620
1771893965,39752
1771893966,37680
1771893967,37768
1771893968,37880
1771893969,38068
1771893970,38152
1771893971,38284
1771893972,38392
1771893973,38400
1771893974,38492
1771893975,38576
1771893976,38672
1771893977,38820
1771893978,38856
1771893979,38948
1771893980,39032
1771893981,39116
1771893982,39192
1771893983,39280
1771893984,39360
1771893985,39448
1771893986,39528
1771893987,39612
1771893988,39720
1771893989,39724
1771893990,39856
1771893991,39948
1771893992,37860
1771893993,37884
1771893994,37992
1771893995,38132
1771893996,38220
1771893997,38596
1771893998,38596
1771893999,38648
1771894000,39324
1771894001,39408
1771894002,39484
1771894004,39488
1771894005,39488
1771894006,39492
